date,World,Australia,Poland
2023-05-06,,,
2023-05-07,0.591,6.603,0.208
2023-05-08,,,
2023-05-09,,,
2023-05-10,,,
2023-05-11,,,
2023-05-12,,,
2023-05-13,,,
2023-05-14,0.634,6.603,0.573
2023-05-15,,,
2023-05-16,,,
2023-05-17,,,
2023-05-18,,,
2023-05-19,,,
2023-05-20,,,
2023-05-21,0.357,6.488,0.287
2023-05-22,,,
2023-05-23,,,
2023-05-24,,,
2023-05-25,,,
2023-05-26,,,
2023-05-27,,,
2023-05-28,0.342,8.129,0.339
2023-05-29,,,
2023-05-30,,,
2023-05-31,,,
2023-06-01,,,
2023-06-02,,,
2023-06-03,,,
2023-06-04,0.302,8.855,0.208
2023-06-05,,,
2023-06-06,,,
2023-06-07,,,
2023-06-08,,,
2023-06-09,,,
2023-06-10,,,
2023-06-11,0.299,8.626,0.13
2023-06-12,,,
2023-06-13,,,
2023-06-14,,,
2023-06-15,,,
2023-06-16,,,
2023-06-17,,,
2023-06-18,0.232,6.984,0.026
2023-06-19,,,
2023-06-20,,,
2023-06-21,,,
2023-06-22,,,
2023-06-23,,,
2023-06-24,,,
2023-06-25,0.196,2.252,0.026
2023-06-26,,,
2023-06-27,,,
2023-06-28,,,
2023-06-29,,,
2023-06-30,,,
2023-07-01,,,
2023-07-02,0.143,0.0,0.078
2023-07-03,,,
2023-07-04,,,
2023-07-05,,,
2023-07-06,,,
2023-07-07,,,
2023-07-08,,,
2023-07-09,0.134,0.0,0.078
2023-07-10,,,
2023-07-11,,,
2023-07-12,,,
2023-07-13,,,
2023-07-14,,,
2023-07-15,,,
2023-07-16,0.117,0.0,0.052
2023-07-17,,,
2023-07-18,,,
2023-07-19,,,
2023-07-20,,,
2023-07-21,,,
2023-07-22,,,
2023-07-23,0.127,,0.0
2023-07-24,,,
2023-07-25,,,
2023-07-26,,,
2023-07-27,,,
2023-07-28,,,
2023-07-29,,,
2023-07-30,0.138,3.244,0.078
2023-07-31,,,
2023-08-01,,,
2023-08-02,,,
2023-08-03,,,
2023-08-04,,,
2023-08-05,,,
2023-08-06,0.196,2.29,0.0
2023-08-07,,,
2023-08-08,,,
2023-08-09,,,
2023-08-10,,,
2023-08-11,,,
2023-08-12,,,
2023-08-13,0.169,2.557,0.0
2023-08-14,,,
2023-08-15,,,
2023-08-16,,,
2023-08-17,,,
2023-08-18,,,
2023-08-19,,,
2023-08-20,0.211,2.137,0.052
2023-08-21,,,
2023-08-22,,,
2023-08-23,,,
2023-08-24,,,
2023-08-25,,,
2023-08-26,,,
2023-08-27,0.253,2.023,0.026
2023-08-28,,,
2023-08-29,,,
2023-08-30,,,
2023-08-31,,,
2023-09-01,,,
2023-09-02,,,
2023-09-03,0.241,1.488,0.052
2023-09-04,,,
2023-09-05,,,
2023-09-06,,,
2023-09-07,,,
2023-09-08,,,
2023-09-09,,,
2023-09-10,0.285,1.527,0.052
2023-09-11,,,
2023-09-12,,,
2023-09-13,,,
2023-09-14,,,
2023-09-15,,,
2023-09-16,,,
2023-09-17,0.285,1.45,0.078
2023-09-18,,,
2023-09-19,,,
2023-09-20,,,
2023-09-21,,,
2023-09-22,,,
2023-09-23,,,
2023-09-24,0.294,1.412,0.052
2023-09-25,,,
2023-09-26,,,
2023-09-27,,,
2023-09-28,,,
2023-09-29,,,
2023-09-30,,,
2023-10-01,0.316,1.259,0.182
2023-10-02,,,
2023-10-03,,,
2023-10-04,,,
2023-10-05,,,
2023-10-06,,,
2023-10-07,,,
2023-10-08,0.334,2.977,0.026
2023-10-09,,,
2023-10-10,,,
2023-10-11,,,
2023-10-12,,,
2023-10-13,,,
2023-10-14,,,
2023-10-15,0.321,1.717,0.052
2023-10-16,,,
2023-10-17,,,
2023-10-18,,,
2023-10-19,,,
2023-10-20,,,
2023-10-21,,,
2023-10-22,0.507,1.985,0.208
2023-10-23,,,
2023-10-24,,,
2023-10-25,,,
2023-10-26,,,
2023-10-27,,,
2023-10-28,,,
2023-10-29,0.272,2.748,0.547
2023-10-30,,,
2023-10-31,,,
2023-11-01,,,
2023-11-02,,,
2023-11-03,,,
2023-11-04,,,
2023-11-05,0.301,1.946,0.234
2023-11-06,,,
2023-11-07,,,
2023-11-08,,,
2023-11-09,,,
2023-11-10,,,
2023-11-11,,,
2023-11-12,0.345,4.313,0.677
2023-11-13,,,
2023-11-14,,,
2023-11-15,,,
2023-11-16,,,
2023-11-17,,,
2023-11-18,,,
2023-11-19,0.349,3.473,0.625
2023-11-20,,,
2023-11-21,,,
2023-11-22,,,
2023-11-23,,,
2023-11-24,,,
2023-11-25,,,
2023-11-26,0.345,3.397,1.667
2023-11-27,,,
2023-11-28,,,
2023-11-29,,,
2023-11-30,,,
2023-12-01,,,
2023-12-02,,,
2023-12-03,0.416,5.801,0.782
2023-12-04,,,
2023-12-05,,,
2023-12-06,,,
2023-12-07,,,
2023-12-08,,,
2023-12-09,,,
2023-12-10,0.44,6.565,1.224
2023-12-11,,,
2023-12-12,,,
2023-12-13,,,
2023-12-14,,,
2023-12-15,,,
2023-12-16,,,
2023-12-17,0.46,3.511,3.439
2023-12-18,,,
2023-12-19,,,
2023-12-20,,,
2023-12-21,,,
2023-12-22,,,
2023-12-23,,,
2023-12-24,0.458,2.443,3.673
2023-12-25,,,
2023-12-26,,,
2023-12-27,,,
2023-12-28,,,
2023-12-29,,,
2023-12-30,,,
2023-12-31,0.486,2.71,2.058
2024-01-01,,,
2024-01-02,,,
2024-01-03,,,
2024-01-04,,,
2024-01-05,,,
2024-01-06,,,
2024-01-07,0.534,2.404,4.976
2024-01-08,,,
2024-01-09,,,
2024-01-10,,,
2024-01-11,,,
2024-01-12,,,
2024-01-13,,,
2024-01-14,0.51,2.29,1.771
2024-01-15,,,
2024-01-16,,,
2024-01-17,,,
2024-01-18,,,
2024-01-19,,,
2024-01-20,,,
2024-01-21,0.456,5.229,1.381
2024-01-22,,,
2024-01-23,,,
2024-01-24,,,
2024-01-25,,,
2024-01-26,,,
2024-01-27,,,
2024-01-28,0.379,2.023,0.703
2024-01-29,,,
2024-01-30,,,
2024-01-31,,,
2024-02-01,,,
2024-02-02,,,
2024-02-03,,,
2024-02-04,0.312,2.023,1.068
2024-02-05,,,
2024-02-06,,,
2024-02-07,,,
2024-02-08,,,
2024-02-09,,,
2024-02-10,,,
2024-02-11,0.281,2.862,0.625
2024-02-12,,,
2024-02-13,,,
2024-02-14,,,
2024-02-15,,,
2024-02-16,,,
2024-02-17,,,
2024-02-18,0.232,2.214,0.599
2024-02-19,,,
2024-02-20,,,
2024-02-21,,,
2024-02-22,,,
2024-02-23,,,
2024-02-24,,,
2024-02-25,0.221,1.527,0.313
2024-02-26,,,
2024-02-27,,,
2024-02-28,,,
2024-02-29,,,
2024-03-01,,,
2024-03-02,,,
2024-03-03,0.214,1.603,0.261
2024-03-04,,,
2024-03-05,,,
2024-03-06,,,
2024-03-07,,,
2024-03-08,,,
2024-03-09,,,
2024-03-10,0.182,1.259,0.078
2024-03-11,,,
2024-03-12,,,
2024-03-13,,,
2024-03-14,,,
2024-03-15,,,
2024-03-16,,,
2024-03-17,0.167,0.0,0.287
2024-03-18,,,
2024-03-19,,,
2024-03-20,,,
2024-03-21,,,
2024-03-22,,,
2024-03-23,,,
2024-03-24,0.156,1.794,0.13
2024-03-25,,,
2024-03-26,,,
2024-03-27,,,
2024-03-28,,,
2024-03-29,,,
2024-03-30,,,
2024-03-31,0.125,1.298,0.0
2024-04-01,,,
2024-04-02,,,
2024-04-03,,,
2024-04-04,,,
2024-04-05,,,
2024-04-06,,,
2024-04-07,0.113,1.946,0.026
2024-04-08,,,
2024-04-09,,,
2024-04-10,,,
2024-04-11,,,
2024-04-12,,,
2024-04-13,,,
2024-04-14,0.104,1.565,0.052
2024-04-15,,,
2024-04-16,,,
2024-04-17,,,
2024-04-18,,,
2024-04-19,,,
2024-04-20,,,
2024-04-21,0.089,1.298,0.0
2024-04-22,,,
2024-04-23,,,
2024-04-24,,,
2024-04-25,,,
2024-04-26,,,
2024-04-27,,,
2024-04-28,0.08,0.801,0.052
2024-04-29,,,
2024-04-30,,,
2024-05-01,,,
2024-05-02,,,
2024-05-03,,,
2024-05-04,,,
2024-05-05,0.077,0.611,0.0
2024-05-06,,,
2024-05-07,,,
2024-05-08,,,
2024-05-09,,,
2024-05-10,,,
2024-05-11,,,
2024-05-12,0.067,0.687,0.0
2024-05-13,,,
2024-05-14,,,
2024-05-15,,,
2024-05-16,,,
2024-05-17,,,
2024-05-18,,,
2024-05-19,0.06,0.611,0.0
2024-05-20,,,
2024-05-21,,,
2024-05-22,,,
2024-05-23,,,
2024-05-24,,,
2024-05-25,,,
2024-05-26,0.066,0.0,0.0
2024-05-27,,,
2024-05-28,,,
2024-05-29,,,
2024-05-30,,,
2024-05-31,,,
2024-06-01,,,
2024-06-02,0.061,0.0,0.0
2024-06-03,,,
2024-06-04,,,
2024-06-05,,,
2024-06-06,,,
2024-06-07,,,
2024-06-08,,,
2024-06-09,0.064,0.0,0.026
2024-06-10,,,
2024-06-11,,,
2024-06-12,,,
2024-06-13,,,
2024-06-14,,,
2024-06-15,,,
2024-06-16,0.069,0.0,0.026
2024-06-17,,,
2024-06-18,,,
2024-06-19,,,
2024-06-20,,,
2024-06-21,,,
2024-06-22,,,
2024-06-23,0.087,0.0,0.0
2024-06-24,,,
2024-06-25,,,
2024-06-26,,,
2024-06-27,,,
2024-06-28,,,
2024-06-29,,,
2024-06-30,0.082,0.0,0.052
2024-07-01,,,
2024-07-02,,,
2024-07-03,,,
2024-07-04,,,
2024-07-05,,,
2024-07-06,,,
2024-07-07,0.089,0.0,0.052
2024-07-08,,,
2024-07-09,,,
2024-07-10,,,
2024-07-11,,,
2024-07-12,,,
2024-07-13,,,
2024-07-14,0.092,0.0,0.026
2024-07-15,,,
2024-07-16,,,
2024-07-17,,,
2024-07-18,,,
2024-07-19,,,
2024-07-20,,,
2024-07-21,0.104,0.0,0.0
2024-07-22,,,
2024-07-23,,,
2024-07-24,,,
2024-07-25,,,
2024-07-26,,,
2024-07-27,,,
2024-07-28,0.113,0.0,0.104
2024-07-29,,,
2024-07-30,,,
2024-07-31,,,
2024-08-01,,,
2024-08-02,,,
2024-08-03,,,
2024-08-04,0.102,0.0,0.104
